rho,f_noise,routing_gain,oracle_headroom,frac_captured,analytic_frac
0.07916666666666666,0.5541666666666667,0.3923365537300046,1.1317531427103307,0.3466534528056213,0.15401589812418712
0.07916666666666666,0.59375,0.34311925785565195,1.1161482313277096,0.3074302042753306,0.14034158941222658
0.07916666666666666,0.6333333333333333,0.32198652545019857,1.109745803763334,0.2897773930843729,0.1266672807002661
0.07916666666666666,0.6729166666666666,0.3135938433113732,1.115968910422945,0.28105140921420746,0.11299297198830557
0.07916666666666666,0.7124999999999999,0.2854909112330789,1.117667155798574,0.25532743691367726,0.09931866327634505
0.07916666666666666,0.7520833333333333,0.2651706234730316,1.131826591185185,0.23404723675141728,0.08564435456438445
0.07916666666666666,0.7916666666666666,0.2234574118677298,1.1236215948050716,0.19879985778957934,0.07197004585242389
0.07916666666666666,0.8312499999999999,0.20481243346702196,1.129794943724539,0.18134567457357073,0.05829573714046339
0.07916666666666666,0.8708333333333333,0.16743126710778353,1.1282543888577645,0.1483462664892589,0.044621428428502814
0.07916666666666666,0.9104166666666667,0.11873009962331971,1.1250521018015924,0.10520139543684569,0.030947119716542282
0.07916666666666666,0.95,0.05207972328130691,1.1146445465429633,0.04670722372295449,0.017272811004581754
0.11875,0.0,0.6105835215546479,1.1093110965573294,0.5504056056180384,0.33794970039933453
0.11875,0.03958333333333333,0.574527299463918,1.1008118873201826,0.5219033782815031,0.32457252475852744
0.11875,0.07916666666666666,0.5635001202835094,1.0969700226990773,0.5136897882086894,0.3111953491177205
0.11875,0.11875,0.5509269704619818,1.1107615361354555,0.4960292179557518,0.29781817347691353
0.11875,0.15833333333333333,0.5438871882991638,1.1054283866684012,0.4920388816893591,0.28444099783610655
0.11875,0.19791666666666666,0.4937895232548695,1.0916262125541003,0.45234532505681263,0.27106382219529956
0.11875,0.2375,0.5134048404699209,1.1083431285750847,0.4631776940775516,0.2576866465544925
0.11875,0.27708333333333335,0.4867651973641843,1.1020789064083962,0.44166834939326877,0.2443094709136856
0.11875,0.31666666666666665,0.4737559377261879,1.1003729587088318,0.4305143556867556,0.23093229527287862
0.11875,0.35624999999999996,0.46345988799005866,1.112823553518737,0.4164455149318032,0.2175551196320716
0.11875,0.3958333333333333,0.4356795283249848,1.1049765717933864,0.3940753552389323,0.20417794399126465
0.11875,0.4354166666666667,0.4355620724338493,1.1151320454946683,0.3905405468687748,0.19080076835045762
0.11875,0.475,0.41093529193209455,1.103896900817601,0.3722570754136197,0.17742359270965063
0.11875,0.5145833333333333,0.38439961117797,1.1007451176861747,0.3489931291015769,0.16404641706884365
0.11875,0.5541666666666667,0.344924936355044,1.0915332858353186,0.3156101371380982,0.15066924142803662
0.11875,0.59375,0.3230112888494306,1.0911782623237967,0.2959839039648348,0.13729206578722963
0.11875,0.6333333333333333,0.299465650847109,1.0883804007590332,0.2750191568175835,0.12391489014642268
0.11875,0.6729166666666666,0.2873329443541879,1.0982219428901665,0.2616392609093565,0.11053771450561571
0.11875,0.7124999999999999,0.27276380560418056,1.1095883437515084,0.24575335727981318,0.09716053886480873
0.11875,0.7520833333333333,0.2379411055648145,1.1015218763485946,0.21536450602160087,0.08378336322400169
0.11875,0.7916666666666666,0.2209265231862986,1.1096751524120043,0.19904089541485262,0.07040618758319468
0.11875,0.8312499999999999,0.170514329148253,1.0928448738492729,0.15593083652877412,0.05702901194238773
0.11875,0.8708333333333333,0.1655585554121282,1.1115684915205615,0.14885868600015587,0.043651836301580704
0.11875,0.9104166666666667,0.11860886599909354,1.1123094981711164,0.10636581895084214,0.030274660660773722
0.11875,0.95,0.04167022203453289,1.0887530476269607,0.03826910412632934,0.016897485019966744
